minute,class,TVC,MQ135,MQ2,MQ3,Humidity,Temperature
2673,spoiled,8.521739119,4.46,2.26,5.58,82.5,38.4
2674,spoiled,8.521739119,4.44,2.24,5.53,82.4,38.4
2675,spoiled,8.521739119,4.46,2.24,5.6,82.5,38.4
2676,spoiled,8.521739119,4.44,2.24,5.55,82.6,38.3
2677,spoiled,8.521739119,4.44,2.26,5.55,82.7,38.3
2678,spoiled,8.521739119,4.46,2.26,5.55,82.8,38.3
2679,spoiled,8.52173912,4.44,2.24,5.55,82.9,38.2
2680,spoiled,8.52173912,4.46,2.24,5.55,82.7,38.3
2681,spoiled,8.52173912,4.46,2.26,5.58,82.5,38.3
2682,spoiled,8.52173912,4.5,2.24,5.58,82.6,38.3
2683,spoiled,8.52173912,4.44,2.24,5.53,82.7,38.3
2684,spoiled,8.52173912,4.5,2.26,5.6,82.6,38.3
2685,spoiled,8.52173912,4.48,2.26,5.6,82.6,38.3
2686,spoiled,8.52173912,4.46,2.26,5.6,82.7,38.3
2687,spoiled,8.521739121,4.46,2.24,5.53,82.8,38.3
2688,spoiled,8.521739121,4.48,2.26,5.58,82.8,38.3
2689,spoiled,8.521739121,4.48,2.24,5.53,82.9,38.3
2690,spoiled,8.521739121,4.46,2.24,5.53,82.9,38.3
2691,spoiled,8.521739121,4.44,2.26,5.55,82.9,38.3
2692,spoiled,8.521739121,4.44,2.26,5.53,82.8,38.3
2693,spoiled,8.521739121,4.46,2.26,5.55,82.8,38.4
2694,spoiled,8.521739121,4.48,2.24,5.53,82.9,38.4
2695,spoiled,8.521739122,4.48,2.26,5.55,82.8,38.4
2696,spoiled,8.521739122,4.42,2.24,5.53,82.8,38.4
2697,spoiled,8.521739122,4.44,2.26,5.53,82.8,38.5
2698,spoiled,8.521739122,4.48,2.23,5.55,82.8,38.4
2699,spoiled,8.521739122,4.5,2.26,5.55,82.7,38.4
2700,spoiled,8.521739122,4.46,2.26,5.55,82.7,38.5
2701,spoiled,8.521739122,4.5,2.26,5.53,82.5,38.5
2702,spoiled,8.521739122,4.48,2.26,5.62,82.6,38.4
2703,spoiled,8.521739122,4.48,2.26,5.6,82.5,38.4
2704,spoiled,8.521739122,4.48,2.26,5.62,82.6,38.4
2705,spoiled,8.521739123,4.44,2.24,5.58,82.8,38.4
2706,spoiled,8.521739123,4.42,2.24,5.58,82.8,38.4
2707,spoiled,8.521739123,4.44,2.26,5.6,83.0,38.4
2708,spoiled,8.521739123,4.42,2.24,5.58,83.0,38.4
2709,spoiled,8.521739123,4.48,2.24,5.62,83.0,38.4
2710,spoiled,8.521739123,4.46,2.24,5.62,83.1,38.5
2711,spoiled,8.521739123,4.44,2.24,5.6,83.1,38.4
2712,spoiled,8.521739123,4.5,2.23,5.65,83.0,38.4
2713,spoiled,8.521739123,4.48,2.23,5.6,83.1,38.4
2714,spoiled,8.521739123,4.46,2.23,5.67,83.1,38.4
2715,spoiled,8.521739124,4.48,2.24,5.67,83.1,38.4
2716,spoiled,8.521739124,4.46,2.24,5.65,83.1,38.4
2717,spoiled,8.521739124,4.42,2.24,5.65,83.1,38.5
2718,spoiled,8.521739124,4.46,2.26,5.67,82.9,38.5
2719,spoiled,8.521739124,4.46,2.26,5.67,82.6,38.4
2720,spoiled,8.521739124,4.46,2.24,5.62,82.6,38.4
2721,spoiled,8.521739124,4.5,2.24,5.67,82.5,38.5
2722,spoiled,8.521739124,4.5,2.26,5.67,82.5,38.4
2723,spoiled,8.521739124,4.52,2.27,5.7,82.4,38.4
2724,spoiled,8.521739124,4.54,2.24,5.62,82.5,38.5
2725,spoiled,8.521739124,4.5,2.24,5.62,82.7,38.4
2726,spoiled,8.521739124,4.46,2.26,5.62,83.0,38.4
2727,spoiled,8.521739125,4.5,2.26,5.65,83.2,38.3
2728,spoiled,8.521739125,4.48,2.24,5.6,83.3,38.3
2729,spoiled,8.521739125,4.5,2.24,5.6,83.4,38.3
2730,spoiled,8.521739125,4.46,2.27,5.65,83.4,38.3
2731,spoiled,8.521739125,4.52,2.27,5.62,83.1,38.2
2732,spoiled,8.521739125,4.54,2.24,5.62,82.9,38.3
2733,spoiled,8.521739125,4.54,2.24,5.65,83.0,38.3
2734,spoiled,8.521739125,4.54,2.26,5.23,83.0,38.3
2735,spoiled,8.521739125,4.5,2.26,5.67,83.1,38.3
2736,spoiled,8.521739125,4.52,2.27,5.7,83.1,38.3
2737,spoiled,8.521739125,4.52,2.27,5.74,83.1,38.2
2738,spoiled,8.521739125,4.52,2.27,5.72,83.0,38.2
2739,spoiled,8.521739125,4.57,2.26,5.72,83.0,38.2
2740,spoiled,8.521739125,4.5,2.26,5.7,83.3,38.3
2741,spoiled,8.521739125,4.5,2.26,5.46,83.4,38.2
2742,spoiled,8.521739126,4.54,2.26,5.74,83.5,38.3
2743,spoiled,8.521739126,4.5,2.26,5.67,83.5,38.3
2744,spoiled,8.521739126,4.5,2.26,5.67,83.5,38.2
2745,spoiled,8.521739126,4.5,2.24,5.7,83.5,38.2
2746,spoiled,8.521739126,4.5,2.24,5.74,83.4,38.3
2747,spoiled,8.521739126,4.52,2.26,5.72,83.4,38.3
2748,spoiled,8.521739126,4.48,2.26,5.6,83.4,38.3
2749,spoiled,8.521739126,4.52,2.24,5.74,83.4,38.3
2750,spoiled,8.521739126,4.48,2.27,5.77,83.3,38.3
2751,spoiled,8.521739126,4.5,2.26,5.74,83.2,38.3
2752,spoiled,8.521739126,4.46,2.24,5.65,83.1,38.5
2753,spoiled,8.521739126,4.46,2.26,5.67,83.1,38.3
2754,spoiled,8.521739126,4.44,2.26,5.7,83.1,38.4
2755,spoiled,8.521739126,4.48,2.24,5.46,83.1,38.4
2756,spoiled,8.521739126,4.46,2.26,5.67,83.0,38.4
2757,spoiled,8.521739126,4.5,2.26,5.7,82.8,38.4
2758,spoiled,8.521739126,4.5,2.26,5.67,82.5,38.4
2759,spoiled,8.521739127,4.52,2.29,5.7,82.4,38.4
2760,spoiled,8.521739127,4.57,2.27,5.67,82.1,38.4
2761,spoiled,8.521739127,4.54,2.24,5.65,82.2,38.3
2762,spoiled,8.521739127,4.5,2.26,5.7,82.4,38.3
2763,spoiled,8.521739127,4.5,2.24,5.65,82.4,38.3
2764,spoiled,8.521739127,4.54,2.26,5.65,82.5,38.3
2765,spoiled,8.521739127,4.5,2.26,5.7,82.5,38.3
2766,spoiled,8.521739127,4.52,2.27,5.79,82.5,38.3
2767,spoiled,8.521739127,4.48,2.26,5.67,82.5,38.3
2768,spoiled,8.521739127,4.5,2.24,5.65,82.5,38.3
2769,spoiled,8.521739127,4.52,2.24,5.65,82.5,38.3
2770,spoiled,8.521739127,4.48,2.26,5.7,82.5,38.3
2771,spoiled,8.521739127,4.46,2.26,5.65,82.5,38.3
2772,spoiled,8.521739127,4.52,2.24,5.65,82.5,38.3
2773,spoiled,8.521739127,4.46,2.26,5.67,82.6,38.4
2774,spoiled,8.521739127,4.52,2.24,5.65,82.6,38.3
2775,spoiled,8.521739127,4.5,2.26,5.7,82.6,38.3
2776,spoiled,8.521739127,4.5,2.26,5.67,82.6,38.4
2777,spoiled,8.521739127,4.46,2.24,5.67,82.4,38.3
2778,spoiled,8.521739127,4.48,2.27,5.7,82.5,38.3
2779,spoiled,8.521739127,4.5,2.26,5.7,82.5,38.3
2780,spoiled,8.521739127,4.5,2.26,5.72,82.5,38.5
2781,spoiled,8.521739127,4.52,2.26,5.7,82.5,38.3
2782,spoiled,8.521739128,4.52,2.26,5.7,82.5,38.3
2783,spoiled,8.521739128,4.54,2.27,5.72,82.3,38.3
2784,spoiled,8.521739128,4.52,2.29,5.72,82.2,38.3
2785,spoiled,8.521739128,4.5,2.27,5.65,82.2,38.2
2786,spoiled,8.521739128,4.5,2.24,5.62,82.4,38.3
2787,spoiled,8.521739128,4.54,2.26,5.65,82.6,38.2
2788,spoiled,8.521739128,4.5,2.27,5.65,82.7,38.2
2789,spoiled,8.521739128,4.52,2.24,5.65,82.7,38.2
2790,spoiled,8.521739128,4.48,2.26,5.67,82.6,38.2
2791,spoiled,8.521739128,4.48,2.26,5.65,82.6,38.3
2792,spoiled,8.521739128,4.52,2.26,5.65,82.7,38.2
2793,spoiled,8.521739128,4.52,2.26,5.65,82.6,38.2
2794,spoiled,8.521739128,4.52,2.26,5.65,82.5,38.4
2795,spoiled,8.521739128,4.5,2.24,5.67,82.5,38.2
2796,spoiled,8.521739128,4.52,2.24,5.67,82.5,38.3
2797,spoiled,8.521739128,4.5,2.26,5.65,82.5,38.2
2798,spoiled,8.521739128,4.54,2.26,5.7,82.3,38.3
2799,spoiled,8.521739128,4.5,2.26,5.7,82.2,38.3
2800,spoiled,8.521739128,4.52,2.27,5.77,82.1,38.3
2801,spoiled,8.521739128,4.5,2.24,5.67,81.9,38.5
2802,spoiled,8.521739128,4.48,2.26,5.7,82.0,38.2
2803,spoiled,8.521739128,4.52,2.26,5.67,82.1,38.3
2804,spoiled,8.521739128,4.5,2.26,5.7,82.2,38.3
2805,spoiled,8.521739128,4.5,2.24,5.77,82.0,38.3
2806,spoiled,8.521739128,4.54,2.26,5.72,81.9,38.2
2807,spoiled,8.521739128,4.52,2.26,5.72,81.7,38.2
2808,spoiled,8.521739128,4.52,2.27,5.74,81.9,38.2
2809,spoiled,8.521739128,4.52,2.26,5.67,81.9,38.2
2810,spoiled,8.521739128,4.52,2.26,5.7,82.0,38.2
2811,spoiled,8.521739128,4.52,2.27,5.72,82.0,38.2
2812,spoiled,8.521739128,4.5,2.26,5.72,82.1,38.2
2813,spoiled,8.521739128,4.5,2.26,5.72,82.1,38.2
2814,spoiled,8.521739128,4.52,2.24,5.67,82.1,38.3
2815,spoiled,8.521739129,4.52,2.26,5.72,82.1,38.2
2816,spoiled,8.521739129,4.52,2.27,5.72,82.1,38.2
2817,spoiled,8.521739129,4.54,2.29,5.74,82.0,38.2
2818,spoiled,8.521739129,4.5,2.26,5.7,81.8,38.2
2819,spoiled,8.521739129,4.5,2.26,5.67,81.9,38.2
2820,spoiled,8.521739129,4.54,2.27,5.74,82.0,38.3
2821,spoiled,8.521739129,4.54,2.29,5.74,81.8,38.2
2822,spoiled,8.521739129,4.59,2.29,5.84,81.6,38.2
2823,spoiled,8.521739129,4.54,2.3,5.77,81.5,38.1
2824,spoiled,8.521739129,4.54,2.27,5.77,81.7,38.2
2825,spoiled,8.521739129,4.57,2.27,5.74,81.9,38.1
2826,spoiled,8.521739129,4.54,2.27,5.74,82.0,38.0
2827,spoiled,8.521739129,4.57,2.27,5.74,82.1,38.1
2828,spoiled,8.521739129,4.57,2.26,5.72,82.2,38.0
2829,spoiled,8.521739129,5.15,2.29,5.79,82.3,38.1
2830,spoiled,8.521739129,4.54,2.27,5.79,82.3,38.1
2831,spoiled,8.521739129,4.69,2.3,5.74,82.2,38.1
2832,spoiled,8.521739129,4.73,2.29,5.77,82.2,38.1
2833,spoiled,8.521739129,4.71,2.26,5.74,82.1,38.1
2834,spoiled,8.521739129,4.69,2.26,5.72,82.0,38.2
2835,spoiled,8.521739129,4.71,2.26,5.77,82.0,38.2
2836,spoiled,8.521739129,4.73,2.22,5.74,82.0,38.1
2837,spoiled,8.521739129,4.67,2.27,5.77,82.0,38.1
2838,spoiled,8.521739129,4.59,2.24,5.7,82.0,38.1
2839,spoiled,8.521739129,4.59,2.29,5.79,82.0,38.2
2840,spoiled,8.521739129,4.52,2.26,5.72,81.9,38.1
2841,spoiled,8.521739129,4.54,2.26,5.77,82.0,38.1
2842,spoiled,8.521739129,4.52,2.26,5.77,82.0,38.1
2843,spoiled,8.521739129,4.54,2.26,5.6,82.1,38.2
2844,spoiled,8.521739129,4.54,2.26,5.79,82.2,38.1
2845,spoiled,8.521739129,4.54,2.27,5.82,82.0,38.1
2846,spoiled,8.521739129,4.54,2.27,5.79,81.8,38.1
2847,spoiled,8.521739129,4.57,2.27,5.79,81.1,37.7
2848,spoiled,8.521739129,4.54,2.27,5.77,81.6,38.1
2849,spoiled,8.521739129,4.57,2.29,5.82,81.7,38.1
2850,spoiled,8.521739129,4.54,2.27,5.77,81.8,38.1
2851,spoiled,8.521739129,4.57,2.27,5.82,82.0,38.1
2852,spoiled,8.521739129,4.61,2.29,5.86,81.9,38.0
2853,spoiled,8.521739129,4.61,2.29,5.84,81.9,38.0
2854,spoiled,8.521739129,4.61,2.27,5.84,82.0,38.0
2855,spoiled,8.521739129,4.57,2.27,5.77,82.2,38.0
2856,spoiled,8.521739129,4.61,2.26,5.82,82.4,38.0
2857,spoiled,8.521739129,4.57,2.29,5.79,82.4,38.0
2858,spoiled,8.521739129,4.59,2.27,5.84,82.4,38.0
2859,spoiled,8.521739129,4.59,2.27,5.79,82.3,38.0
2860,spoiled,8.521739129,4.59,2.29,5.84,82.2,38.1
2861,spoiled,8.521739129,4.57,2.29,5.84,82.2,38.1
2862,spoiled,8.521739129,4.57,2.26,5.77,82.2,38.1
2863,spoiled,8.521739129,4.54,2.27,5.79,82.2,38.1
2864,spoiled,8.521739129,4.54,2.27,5.82,82.0,38.0
2865,spoiled,8.521739129,4.54,2.27,5.79,82.0,38.1
2866,spoiled,8.521739129,4.54,2.27,5.82,82.0,38.0
2867,spoiled,8.521739129,4.59,2.27,5.86,82.0,38.0
2868,spoiled,8.521739129,4.59,2.22,6.48,82.0,38.0
2869,spoiled,8.521739129,4.63,2.29,5.89,81.8,38.0
2870,spoiled,8.521739129,4.65,2.29,5.91,81.7,38.1
2871,spoiled,8.521739129,4.63,2.3,5.94,81.5,38.1
2872,spoiled,8.52173913,4.65,2.29,5.94,81.0,37.9
2873,spoiled,8.52173913,4.63,2.3,5.89,81.7,38.0
2874,spoiled,8.52173913,4.65,2.29,5.91,81.8,38.0
2875,spoiled,8.52173913,4.67,2.3,5.94,81.9,38.0
2876,spoiled,8.52173913,4.69,2.32,5.96,81.4,37.8
2877,spoiled,8.52173913,4.67,2.32,5.96,81.5,37.9
2878,spoiled,8.52173913,4.67,2.29,5.89,81.9,37.8
2879,spoiled,8.52173913,4.67,2.32,5.96,82.2,37.8
2880,spoiled,8.52173913,4.69,2.29,5.89,82.2,37.8
2881,spoiled,8.52173913,4.67,2.27,5.86,82.4,37.8
2882,spoiled,8.52173913,4.67,2.27,5.89,82.4,37.8
2883,spoiled,8.52173913,4.63,2.29,5.89,82.5,37.8
2884,spoiled,8.52173913,4.61,2.29,5.84,82.6,37.8
2885,spoiled,8.52173913,4.61,2.29,5.86,82.6,37.8
2886,spoiled,8.52173913,4.59,2.27,5.84,82.6,37.8
2887,spoiled,8.52173913,4.63,2.27,5.86,82.6,37.8
2888,spoiled,8.52173913,4.59,2.29,5.89,82.6,37.8
2889,spoiled,8.52173913,4.61,2.3,5.89,82.4,37.9
2890,spoiled,8.52173913,4.65,2.27,5.86,82.2,37.9
2891,spoiled,8.52173913,4.63,2.29,5.86,82.0,37.9
2892,spoiled,8.52173913,4.61,2.29,5.89,82.1,37.9
2893,spoiled,8.52173913,4.63,2.27,5.86,82.1,37.9
2894,spoiled,8.52173913,4.61,2.29,5.91,82.1,37.9
2895,spoiled,8.52173913,4.63,2.29,5.89,81.9,37.9
2896,spoiled,8.52173913,4.63,2.3,5.94,81.7,37.9
2897,spoiled,8.52173913,4.65,2.29,5.91,81.8,37.8
2898,spoiled,8.52173913,4.63,2.29,5.86,82.0,37.9
2899,spoiled,8.52173913,4.65,2.29,5.91,82.0,37.9
2900,spoiled,8.52173913,4.65,2.3,5.94,81.9,37.8
2901,spoiled,8.52173913,4.63,2.3,5.91,81.8,37.8
2902,spoiled,8.52173913,4.63,2.27,5.89,82.0,37.8
2903,spoiled,8.52173913,4.63,2.3,5.89,82.2,37.8
2904,spoiled,8.52173913,4.61,2.29,5.84,82.4,37.5
2905,spoiled,8.52173913,4.67,2.3,5.91,82.4,37.8
2906,spoiled,8.52173913,4.63,2.29,5.91,82.2,37.8
2907,spoiled,8.52173913,4.65,2.3,5.91,82.2,37.8
2908,spoiled,8.52173913,4.67,2.3,5.94,82.0,37.8
2909,spoiled,8.52173913,4.65,2.32,5.94,82.0,37.8
2910,spoiled,8.52173913,4.71,2.3,6.01,81.6,37.8
2911,spoiled,8.52173913,4.67,2.3,5.94,81.7,37.8
2912,spoiled,8.52173913,4.69,2.29,5.94,81.8,37.7
2913,spoiled,8.52173913,4.67,2.32,5.99,81.9,37.7
2914,spoiled,8.52173913,4.71,2.32,5.99,81.8,37.7
2915,spoiled,8.52173913,4.73,2.32,6.01,82.0,37.6
2916,spoiled,8.52173913,4.69,2.3,5.94,81.9,37.6
2917,spoiled,8.52173913,4.73,2.3,5.99,82.1,37.7
2918,spoiled,8.52173913,4.67,2.3,5.91,82.2,37.6
2919,spoiled,8.52173913,4.73,2.32,6.01,82.3,37.6
2920,spoiled,8.52173913,4.71,2.29,5.94,82.2,37.6
2921,spoiled,8.52173913,4.71,2.32,5.96,82.2,37.6
2922,spoiled,8.52173913,4.71,2.32,5.96,82.1,37.6
2923,spoiled,8.52173913,4.71,2.3,5.96,82.0,37.6
2924,spoiled,8.52173913,4.73,2.32,5.99,82.1,37.5
2925,spoiled,8.52173913,4.71,2.29,5.99,82.3,37.5
2926,spoiled,8.52173913,4.73,2.32,5.99,82.4,37.5
2927,spoiled,8.52173913,4.71,2.32,5.99,82.5,37.5
2928,spoiled,8.52173913,4.75,2.32,5.99,82.5,37.5
2929,spoiled,8.52173913,4.75,2.3,5.99,82.6,37.5
2930,spoiled,8.52173913,4.71,2.3,5.96,82.6,37.5
2931,spoiled,8.52173913,4.71,2.32,5.99,82.5,37.5
2932,spoiled,8.52173913,4.73,2.3,5.94,82.6,37.5
2933,spoiled,8.52173913,4.71,2.3,5.94,82.7,37.5
2934,spoiled,8.52173913,4.67,2.3,5.94,82.8,37.5
2935,spoiled,8.52173913,4.73,2.29,5.96,82.9,37.5
2936,spoiled,8.52173913,4.69,2.29,5.94,82.8,37.5
2937,spoiled,8.52173913,4.69,2.29,5.91,82.6,37.6
2938,spoiled,8.52173913,4.73,2.3,5.94,82.4,37.6
2939,spoiled,8.52173913,4.69,2.29,5.89,82.4,37.6
2940,spoiled,8.52173913,4.71,2.3,5.94,82.3,37.6
2941,spoiled,8.52173913,4.73,2.3,5.96,82.2,37.6
2942,spoiled,8.52173913,4.69,2.29,5.96,82.0,37.6
2943,spoiled,8.52173913,4.69,2.32,5.94,82.2,37.6
2944,spoiled,8.52173913,4.69,2.3,5.94,82.2,37.6
2945,spoiled,8.52173913,4.69,2.29,5.94,82.1,37.6
2946,spoiled,8.52173913,4.67,2.29,5.89,82.2,37.6
2947,spoiled,8.52173913,4.67,2.3,5.91,82.3,37.6
2948,spoiled,8.52173913,4.69,2.3,5.91,82.2,37.7
2949,spoiled,8.52173913,4.69,2.3,5.91,82.0,37.6
2950,spoiled,8.52173913,4.67,2.3,5.96,82.1,37.6
2951,spoiled,8.52173913,4.73,2.3,5.94,82.0,37.6
2952,spoiled,8.52173913,4.69,2.29,5.89,82.1,37.6
2953,spoiled,8.52173913,4.67,2.3,5.89,82.1,37.6
2954,spoiled,8.52173913,4.69,2.29,5.94,82.0,37.7
2955,spoiled,8.52173913,4.67,2.3,5.91,81.8,37.7
2956,spoiled,8.52173913,4.71,2.3,5.96,81.8,37.7
2957,spoiled,8.52173913,4.67,2.3,5.89,81.7,37.6
2958,spoiled,8.52173913,4.67,2.3,5.89,81.8,37.6
2959,spoiled,8.52173913,4.71,2.32,5.91,81.9,37.6
2960,spoiled,8.52173913,4.65,2.29,5.86,82.0,37.6
2961,spoiled,8.52173913,4.67,2.29,5.89,81.9,37.6
2962,spoiled,8.52173913,4.67,2.29,5.86,81.9,37.6
2963,spoiled,8.52173913,4.69,2.3,6.01,81.9,37.6
2964,spoiled,8.52173913,4.73,2.32,6.01,81.5,37.6
2965,spoiled,8.52173913,4.75,2.3,5.96,81.5,37.6
2966,spoiled,8.52173913,4.71,2.29,5.91,81.6,37.6
2967,spoiled,8.52173913,4.71,2.29,5.96,81.9,37.6
2968,spoiled,8.52173913,4.67,2.27,5.91,82.0,37.6
2969,spoiled,8.52173913,4.71,2.29,5.96,82.0,37.6
2970,spoiled,8.52173913,4.67,2.3,5.89,82.0,37.6
2971,spoiled,8.52173913,4.67,2.32,5.91,82.1,37.6
2972,spoiled,8.52173913,4.69,2.26,5.94,82.1,37.6
2973,spoiled,8.52173913,4.75,2.29,5.89,82.1,37.6
2974,spoiled,8.52173913,4.73,2.3,5.91,82.1,37.6
2975,spoiled,8.52173913,4.67,2.3,5.91,82.1,37.6
2976,spoiled,8.52173913,4.69,2.29,5.91,82.1,37.6
2977,spoiled,8.52173913,4.69,2.29,5.89,82.0,37.6
2978,spoiled,8.52173913,4.73,2.32,5.94,82.1,37.6
2979,spoiled,8.52173913,4.71,2.29,5.99,81.6,37.6
2980,spoiled,8.52173913,4.67,2.29,5.94,81.9,37.6
2981,spoiled,8.52173913,4.73,2.3,5.94,82.0,37.6
2982,spoiled,8.52173913,4.73,2.3,5.94,82.1,37.7
2983,spoiled,8.52173913,4.71,2.29,5.94,82.1,37.6
2984,spoiled,8.52173913,4.73,2.29,5.94,82.1,37.6
2985,spoiled,8.52173913,4.67,2.3,5.89,82.0,37.6
2986,spoiled,8.52173913,4.71,2.3,5.86,82.0,37.6
2987,spoiled,8.52173913,4.69,2.3,5.89,82.0,37.7
2988,spoiled,8.52173913,4.69,2.27,5.89,82.0,37.7
2989,spoiled,8.52173913,4.71,2.3,5.89,82.0,37.7
2990,spoiled,8.52173913,4.67,2.29,5.89,82.0,37.7
2991,spoiled,8.52173913,4.69,2.3,5.94,81.9,37.7
2992,spoiled,8.52173913,4.71,2.29,5.94,81.8,37.7
2993,spoiled,8.52173913,4.73,2.3,5.91,81.8,37.7
2994,spoiled,8.52173913,4.67,2.27,5.89,81.8,37.7
2995,spoiled,8.52173913,4.71,2.3,5.89,81.7,37.7
2996,spoiled,8.52173913,4.71,2.29,5.94,81.8,37.7
2997,spoiled,8.52173913,4.69,2.29,5.89,81.8,37.7
2998,spoiled,8.52173913,4.71,2.27,5.84,81.8,37.7
2999,spoiled,8.52173913,4.69,2.3,5.86,81.8,37.7
3000,spoiled,8.52173913,4.69,2.27,5.89,81.8,37.7
3001,spoiled,8.52173913,4.67,2.27,5.84,81.8,37.7
3002,spoiled,8.52173913,4.67,2.27,5.84,81.8,37.7
3003,spoiled,8.52173913,4.65,2.3,5.89,81.8,37.7
3004,spoiled,8.52173913,4.69,2.27,5.86,81.9,37.8
3005,spoiled,8.52173913,4.69,2.29,5.89,81.9,37.8
3006,spoiled,8.52173913,4.67,2.27,5.84,81.9,37.8
3007,spoiled,8.52173913,4.67,2.29,5.86,82.0,37.8
3008,spoiled,8.52173913,4.65,2.19,5.82,82.0,37.8
3009,spoiled,8.52173913,4.67,2.27,5.86,82.0,37.8
3010,spoiled,8.52173913,4.65,2.3,5.86,82.0,37.8
3011,spoiled,8.52173913,4.67,2.29,5.89,82.0,37.8
3012,spoiled,8.52173913,4.67,2.27,5.84,82.0,37.8
3013,spoiled,8.52173913,4.63,2.27,5.84,82.0,37.8
3014,spoiled,8.52173913,4.67,2.27,5.89,82.0,37.8
3015,spoiled,8.52173913,4.63,2.27,5.86,82.0,37.8
3016,spoiled,8.52173913,4.65,2.3,5.86,82.0,37.8
3017,spoiled,8.52173913,4.69,2.29,5.91,81.9,37.8
3018,spoiled,8.52173913,4.67,2.3,5.89,81.7,37.8
3019,spoiled,8.52173913,4.71,2.29,5.91,81.7,37.8
3020,spoiled,8.52173913,4.67,2.29,5.89,81.9,37.9
3021,spoiled,8.52173913,4.71,2.29,5.91,82.0,37.8
3022,spoiled,8.52173913,4.71,2.3,5.94,82.0,37.8
3023,spoiled,8.52173913,4.69,2.29,5.91,81.9,37.8
3024,spoiled,8.52173913,4.67,2.3,5.94,81.9,37.8
3025,spoiled,8.52173913,4.67,2.3,5.89,81.9,37.8
3026,spoiled,8.52173913,4.67,2.3,5.89,82.0,37.8
3027,spoiled,8.52173913,4.71,2.27,5.91,82.1,37.8
3028,spoiled,8.52173913,4.67,2.3,5.89,82.1,37.8
3029,spoiled,8.52173913,4.65,2.29,5.89,82.1,37.7
3030,spoiled,8.52173913,4.65,2.29,5.86,82.2,37.7
3031,spoiled,8.52173913,4.65,2.29,5.89,82.2,37.8
3032,spoiled,8.52173913,4.69,2.29,5.91,82.2,37.8
3033,spoiled,8.52173913,4.67,2.22,5.91,82.2,37.8
3034,spoiled,8.52173913,4.69,2.27,5.89,82.2,37.8
3035,spoiled,8.52173913,4.67,2.29,5.91,82.2,37.8
3036,spoiled,8.52173913,4.63,2.3,5.91,82.2,37.8
3037,spoiled,8.52173913,4.67,2.29,5.89,82.2,37.8
3038,spoiled,8.52173913,4.69,2.27,5.91,82.3,37.8
3039,spoiled,8.52173913,4.63,2.27,5.86,82.3,37.8
3040,spoiled,8.52173913,4.63,2.29,5.84,82.3,37.8
3041,spoiled,8.52173913,4.63,2.29,5.86,82.4,37.8
3042,spoiled,8.52173913,4.67,2.27,5.89,82.4,37.8
3043,spoiled,8.52173913,4.63,2.27,5.86,82.4,37.9
3044,spoiled,8.52173913,4.65,2.29,5.84,82.4,37.9
3045,spoiled,8.52173913,4.63,2.27,5.84,82.4,37.9
3046,spoiled,8.52173913,4.65,2.27,5.89,82.4,37.9
3047,spoiled,8.52173913,4.63,2.26,5.86,82.5,37.9
3048,spoiled,8.52173913,4.67,2.26,5.86,82.4,37.9
3049,spoiled,8.52173913,4.63,2.26,5.84,82.4,37.9
3050,spoiled,8.52173913,4.67,2.27,5.89,82.4,37.9
3051,spoiled,8.52173913,4.67,2.29,5.89,82.4,37.9
3052,spoiled,8.52173913,4.67,2.27,5.86,83.0,38.0
3053,spoiled,8.52173913,4.63,2.27,5.89,83.0,38.0
3054,spoiled,8.52173913,4.63,2.27,5.84,83.0,38.0
3055,spoiled,8.52173913,4.65,2.27,5.89,82.9,38.1
3056,spoiled,8.52173913,4.67,2.27,5.89,82.9,38.0
3057,spoiled,8.52173913,4.63,2.26,5.84,82.9,38.0
3058,spoiled,8.52173913,4.67,2.27,5.89,82.9,38.0
3059,spoiled,8.52173913,4.67,2.27,5.89,82.9,38.0
3060,spoiled,8.52173913,4.67,2.27,5.89,82.9,38.1
3061,spoiled,8.52173913,4.65,2.24,5.84,82.9,38.0
3062,spoiled,8.52173913,4.69,2.26,5.84,83.0,38.0
3063,spoiled,8.52173913,4.69,2.27,5.89,82.9,38.1
3064,spoiled,8.52173913,4.67,2.26,5.86,82.9,38.1
3065,spoiled,8.52173913,4.67,2.27,5.89,82.9,38.1
3066,spoiled,8.52173913,4.69,2.27,5.91,82.8,38.1
3067,spoiled,8.52173913,4.67,2.27,5.91,82.8,38.1
3068,spoiled,8.52173913,4.65,2.27,5.86,82.8,38.1
3069,spoiled,8.52173913,4.69,2.27,5.91,83.0,38.1
3070,spoiled,8.52173913,4.65,2.29,5.91,83.1,38.1
3071,spoiled,8.52173913,4.67,2.27,5.91,83.0,38.1
3072,spoiled,8.52173913,4.65,2.27,5.89,83.1,38.1
3073,spoiled,8.52173913,4.63,2.29,5.89,83.1,38.2
3074,spoiled,8.52173913,4.65,2.29,5.89,83.2,38.1
3075,spoiled,8.52173913,4.69,2.29,5.86,83.2,38.0
3076,spoiled,8.52173913,4.67,2.26,5.84,83.2,38.0
3077,spoiled,8.52173913,4.63,2.27,5.86,83.4,38.2
3078,spoiled,8.52173913,4.69,2.27,5.86,83.4,38.1
3079,spoiled,8.52173913,4.4,2.23,5.89,83.5,38.1
3080,spoiled,8.52173913,4.67,2.27,5.91,83.5,38.1
3081,spoiled,8.52173913,4.67,2.26,5.91,83.5,38.1
3082,spoiled,8.52173913,4.65,2.29,5.91,83.5,38.1
